2020-01-13 002891.SZ 0.01895513654021393 -0.010809903624675753 -6 5 5.073835668307459
2020-01-13 002456.SZ 0.008550468278188788 -0.012535100710650888 -7 2 18.299445471349348
2020-01-10 300661.SZ 0.02082836844242484 -0.0013373275966781573 -8 2 14.31297709923664
2020-01-09 300502.SZ 0.009045471206462338 0.0016147279279983405 -9 2 33.33333333333333
2020-01-07 002077.SZ 0.019304593828216414 0.011302134308389056 -4 3 20.583717357910906
2020-01-06 002077.SZ 0.01949536715744875 -0.0020568751861086087 -5 4 23.42767295597483
2020-01-06 002886.SZ 0.0014474760577412188 -0.017436172132540506 -12 9 8.224755700325732
2020-01-03 002288.SZ 0.008555180494209596 -0.014695616413127884 -3 2 18.825910931174082
2020-01-02 002351.SZ 0.0356123196022485 -0.02874407283226575 -11 0 3.8383838383838356
2019-12-31 300552.SZ 0.02292722923901975 0.007604129597249995 -9 2 36.255924170616105
2019-12-30 002713.SZ 0.008733136710194043 -0.0015308403661743158 -8 8 5.1532033426183865
2019-12-27 002209.SZ 0.004092108156520324 -0.009103302134856791 -4 4 7.010014306151648
2019-12-26 600281.SS 0.00278523369419452 -0.009244369417001727 -8 0 3.140096618357486
2019-12-18 300391.SZ 0.005519704707913684 -0.002329932695992616 -12 2 87.09677419354837
2019-12-17 300391.SZ 0.005032487354811514 -0.006126604169958439 -12 3 71.4975845410628
2019-12-23 300225.SZ 0.00553398003562842 0.01120292381574478 -11 0 1.335559265442405
2019-12-18 002247.SZ -0.0006027107205049451 0.0007872228346725563 -2 2 5.519480519480517
2019-12-17 002247.SZ 0.003989942096522358 -0.004255562929333573 -2 2 14.915254237288133
2019-12-18 603021.SS -0.00016466083963527156 -0.0067733783408448186 -2 0 -1.3186813186813102
2019-12-17 300055.SZ 0.0036255380730070676 -0.01261967738518067 -2 0 2.511078286558358
2019-12-16 300078.SZ -0.0013186748627108211 -0.02049739891749168 -2 0 2.8726708074534097
2019-12-10 002552.SZ 0.027681384221605803 0.010350643700384663 -6 2 21.29770992366413
2019-12-12 002476.SZ -0.0013140081090215017 0.0033997963241603076 -5 4 5.007363770250366
2019-12-11 300289.SZ -0.0023539105586148417 -0.0031097950970895715 -7 0 2.7444253859348224
2019-12-09 002502.SZ 0.04673762919358747 0.019717682385929837 -2 2 20.79772079772081
2019-12-09 603123.SS 0.007952987705248262 -0.0019741765174982446 -2 2 7.625899280575544
2019-12-06 300731.SZ 0.005581823241788055 -0.007561259047888871 -11 2 9.743589743589745
2019-12-05 603345.SS 0.009470471673408651 0.001406780688331021 -2 2 4.739336492890995
2019-12-04 000935.SZ 0.004309753970356537 -0.007977733242375655 -4 3 6.812169312169308
2019-12-03 000935.SZ 0.005004551325414141 -0.004128678149153292 -5 4 5.624591236102025
2019-12-02 300457.SZ 0.003839831412700031 -0.008120859126249283 -11 9 11.980889378904806
2019-11-29 300457.SZ 0.005023195956331654 -0.010145496859892291 -12 10 12.810070344316909
2019-11-28 002888.SZ 0.026897865362249248 0.004877679847614824 -9 2 28.01953818827708
2019-11-27 002600.SZ 0.002362282219015972 -0.012657915060570811 -8 8 4.0665434380776295
2019-11-26 002044.SZ 0.011065088590299409 -0.01577304962101514 -2 0 -4.2686754551161314
2019-11-25 002403.SZ 0.0008019134588155343 -0.00019990952494708934 -2 0 1.045296167247385
2019-11-22 600570.SS 0.004110062497621414 0.0055004534250105664 -12 0 0.2083333333333289
2019-11-21 600797.SS 0.02016875163139783 0.0051436105071563055 -2 0 -3.0358785648574065
2019-11-20 300788.SZ 0.0026772448946519372 -0.003088770140645422 -2 0 -0.9785932721712475
2019-11-19 300200.SZ 0.013403539376776795 -0.012028867900521129 -2 0 2.168256721595837
2019-11-18 603232.SS 0.0007660232788443278 -0.017984476126706558 -2 2 4.493650276782815
2019-11-15 002557.SZ 0.01586526650720447 -0.0014279453295357224 -4 2 7.208002353633408
2019-11-14 002557.SZ 0.018732229324808298 -0.013433389028199204 -5 2 9.561034275405893
2019-11-12 603477.SS 0.027851803831839297 0.017303744736957616 -2 2 6.729377713458754
2019-11-11 603477.SS 0.03349523248097487 0.023972903386497914 -2 2 12.518628912071533
2019-11-11 002453.SZ -0.003701290561333954 -0.0025548367482071187 -2 0 1.6793893129771043
2019-11-08 001896.SZ -0.0006286941124356859 -0.00862517769121335 -12 11 9.011627906976747
2019-11-07 300525.SZ 0.010639178445640909 -0.007983928919808328 -11 5 11.26534970635344
2019-11-05 600188.SS -0.00317107894227941 -0.01997182439855228 -5 0 1.8850141376060423
2019-11-05 300248.SZ 0.003653623546143912 -0.02559457337738275 -3 0 1.5439429928741186
2019-11-04 300168.SZ 0.009915008101631269 -0.012643902740042156 -4 2 32.31382978723404
2019-11-01 002440.SZ -0.002809721562424682 -0.024428008258425955 -3 0 3.614457831325301
2019-10-31 600525.SS -0.0005399149076367975 -0.01662829253141989 -2 0 0.3199999999999932
2019-10-30 300537.SZ 0.0017257688983660366 -0.01070107841288278 -7 4 5.330073349633251
2019-10-29 300315.SZ 0.005648869600277885 -0.0028414082295519115 -8 7 12.364425162689791
2019-10-28 300315.SZ 0.003695415027440303 -0.010001282262792854 -9 2 16.93002257336343
2019-10-25 000759.SZ -0.001721424084808053 -0.008063540720557648 -6 0 0.27322404371584114
2019-10-24 300619.SZ -0.0018236232279392876 -0.0088186938276012 -2 0 1.8923465096719903
2019-10-23 603556.SS 0.001485055277899816 -0.019280341374687086 -3 0 2.068590092542183
2019-10-22 603556.SS 0.0012713898345778876 -0.026151534549768395 -2 0 0.4812834224598923
2019-10-09 300080.SZ 0.005378405249399358 -0.004307514269329658 -3 2 7.2368421052631495
2019-10-18 300093.SZ -0.0038969656807026558 -0.020154084331447216 -4 0 0.4966887417218584
2019-10-17 603333.SS 0.005094528746965339 -0.004836198718982645 -2 2 7.910156250000004
2019-10-14 000958.SZ 0.008602652985189441 -0.0014677714158892602 -2 0 3.286384976525821
2019-10-15 603015.SS 0.0006958728643152873 -0.02637725952958418 -9 0 -3.153153153153153
2019-10-14 300379.SZ 0.03607743887939724 0.012604403416117366 -7 0 1.0760760760760755
2019-10-11 002153.SZ 0.006595120873952335 -0.012575583943520178 -2 0 0.7870017771007928
2019-10-10 002194.SZ 0.012642018664197526 -0.02103999072740899 -12 12 4.211897524967428
2019-10-09 600986.SS -0.0009726144877324204 -0.03288310595877464 -3 2 33.09002433090023
2019-10-08 300118.SZ 0.005320606903498424 -0.020057762143005 -2 2 10.896445131375582
2019-09-30 300487.SZ 0.014621562602131986 -0.011421030788840944 -12 3 12.002291606989417
2019-09-27 600136.SS 0.008244668855110356 -0.011937548934447421 -7 7 8.138528138528134
2019-09-26 603233.SS 0.006860471487966898 0.0005842839393404459 -5 3 7.155202212236434
2019-09-24 000603.SZ 0.014453199986097814 0.0017934178422912893 -6 0 -8.059516429014254
2019-09-23 000603.SZ 0.01247992820431271 -0.013166459393293275 -2 0 2.842703727100449
2019-09-23 603979.SS -0.0032928584337955777 -0.028163279647143328 -10 0 1.0588235294117632
2019-09-20 603979.SS -0.003889195893881698 -0.03184919343907693 -2 0 0.8196721311475443
2019-09-19 600862.SS 0.0026032356856795402 -0.023810431277927126 -3 0 0.18639328984156173
2019-09-18 600009.SS -0.0034098290733389765 -0.01761764468776077 -2 0 0.459103539929938
2019-09-17 002120.SZ 0.002585671744904239 -0.0116828813490128 -2 2 4.9293824425366966
2019-09-16 002352.SZ 0.01287211797893785 -0.009191978120845394 -3 2 6.6818526955201225
2019-09-12 000860.SZ 0.0044807009923888185 -0.016563217696898343 -7 2 8.060747663551403
2019-09-11 002751.SZ 0.024147063355534775 -0.0002636722486469262 -6 0 2.8786391887471345
2019-09-10 300759.SZ 0.01816345839978317 -0.0038801628912915704 -10 9 12.323699421965314
2019-09-09 603039.SS 0.0046857176328453775 -0.002740007797101905 -8 4 5.283957845433275
2019-09-06 000049.SZ 0.021938336401038965 0.008318161447956803 -9 2 22.54034357105673
2019-09-05 600371.SS 0.004291114225527914 -0.016971872345181528 -3 3 5.610098176718098
2019-09-04 002138.SZ 0.005160714491193052 -0.022458594504311476 -5 2 15.044642857142861
2019-09-03 300584.SZ 0.012431191184921442 -0.03489286232612486 -6 5 5.022831050228306
2019-09-02 300618.SZ 0.015333179532075083 0.000646018754872212 -8 2 19.715376605345377
2019-08-29 600150.SS -0.0027920112696769536 -0.017227339734733636 -8 2 11.232041793643893
2019-08-29 600490.SS 0.006487267059055434 -0.002201618335093099 -2 2 6.719367588932822
2019-08-28 603318.SS -0.003378825629281252 -0.003615381304729735 -10 6 19.551681195516814
2019-08-27 600885.SS 0.00443469423726709 -0.02549710894423196 -11 0 2.6400000000000006
2019-08-26 300761.SZ 0.013107594230753555 -0.012271222312149952 -6 2 17.457054764351785
2019-08-20 601258.SS 0.005186856320705128 0.001977918502563291 -6 6 4.615384615384619
2019-08-22 002647.SZ 0.004685170371788654 -0.007552274439352405 -11 0 1.8139262726740708
2019-08-21 000608.SZ 0.015109962097091839 -0.006435258448725579 -4 0 -1.4128728414442677
2019-08-20 002796.SZ 0.010442298172564136 -0.015752300065681377 -12 2 9.185185185185182
2019-08-19 002796.SZ 0.006806068694170615 -0.03484643069724431 -3 3 7.393669634025722
2019-08-16 002268.SZ 0.0035822013866436495 -0.002018499353973579 -11 2 22.72543469470279
2019-08-15 002858.SZ 0.007368535305421555 -0.012079987577192848 -10 3 13.775510204081629
2019-08-14 002858.SZ 0.008379856416285697 -0.04346191003263401 -11 4 13.54378818737271
2019-08-13 002402.SZ -0.001304480038051306 -0.0233278069130321 -10 2 70.18909899888766
2019-08-12 300428.SZ 0.006723242535718223 -0.01440022314720452 -12 2 8.767576509511997
2019-08-08 300122.SZ 0.004270341305617545 -0.015933785503495966 -11 4 8.507909362975624
2019-08-08 603678.SS 0.007497460664793741 -0.020572349464185263 -8 5 8.23986194995686
2019-08-07 603638.SS -0.003957053510890288 -0.03412641605044366 -9 0 2.368526696105981
2019-07-29 600150.SS 0.01589801120267108 0.005621714505129493 -9 0 3.191919191919188
2019-07-31 600186.SS 0.0019961078722287072 0.0017009966742145186 -9 0 -0.5780346820809253
2019-08-02 002915.SZ 0.012313380497032258 -0.010917394295728189 -8 2 8.066759388038932
2019-08-01 603363.SS 0.005486809809270101 -0.017721925100325123 -2 2 8.879310344827596
2019-07-30 600072.SS 0.013057415692413773 0.0033041783985150153 -12 11 19.819819819819834
2019-07-30 002734.SZ 0.005735825288211535 -0.018698761110982603 -2 0 -2.6114649681528674
2019-07-29 603589.SS 0.011546200511303622 -0.02124538259983542 -2 0 1.682303461662891
2019-07-26 603589.SS 0.01059614161233778 -0.024401845624460038 -2 0 3.359298928919183
2019-07-25 300638.SZ 0.025465582471036276 -0.007536913976539791 -12 2 6.766256590509669
2019-07-24 603686.SS 0.018921018800405073 -0.018789867223963846 -4 0 3.0411449016100276
2019-07-23 300463.SZ 0.012206764105356583 -0.016533140536666123 -5 0 2.0416496529195594
2019-07-22 300760.SZ 0.004182331770417254 -0.008443486724949437 -4 3 5.974241264983425
2019-07-19 300648.SZ 0.02118916389218068 -0.001701223294517282 -3 0 -0.6467661691542416
2019-07-18 603345.SS 0.0007752635435953168 -0.010183019406194711 -8 6 7.903055848261327
2019-07-16 600311.SS 0.010736234451652126 -0.0076516469843789245 -2 0 2.3041474654378002
2019-07-16 002848.SZ 0.011934419038919565 -0.015087449304155625 -11 0 3.0085959885386813
